Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,GP,Session,Date
0 days 02:20:42.207000,RIC,3,79.45,61,3.0,,,23.475,31.994,23.981,0 days 02:19:46.307000,0 days 02:20:18.301000,0 days 02:20:42.282000,272.0,284.0,282.0,306.0,True,HARD,19,1,RB,0 days 02:19:22.757000,25:40.1,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:22:02.007000,RIC,3,79.8,62,3.0,,,23.542,32.274,23.984,0 days 02:21:05.824000,0 days 02:21:38.098000,0 days 02:22:02.082000,275.0,282.0,281.0,306.0,False,HARD,20,1,RB,0 days 02:20:42.207000,26:59.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:23:21.877000,RIC,3,79.87,63,3.0,,,23.536,32.31,24.024,0 days 02:22:25.618000,0 days 02:22:57.928000,0 days 02:23:21.952000,272.0,286.0,282.0,305.0,False,HARD,21,1,RB,0 days 02:22:02.007000,28:19.3,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:24:42.071000,RIC,3,80.194,64,3.0,,,23.582,32.416,24.196,0 days 02:23:45.534000,0 days 02:24:17.950000,0 days 02:24:42.146000,271.0,280.0,281.0,306.0,False,HARD,22,1,RB,0 days 02:23:21.877000,29:39.2,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:26:01.598000,RIC,3,79.527,65,3.0,,,23.52,32.152,23.855,0 days 02:25:05.666000,0 days 02:25:37.818000,0 days 02:26:01.673000,276.0,288.0,283.0,306.0,False,HARD,23,1,RB,0 days 02:24:42.071000,30:59.4,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 00:59:50.037000,BOT,77,82.715,2,1.0,,,24.671,33.365,24.679,0 days 00:58:52.050000,0 days 00:59:25.415000,0 days 00:59:50.094000,244.0,256.0,280.0,310.0,True,SOFT,2,1,Kick Sauber,0 days 00:58:27.322000,04:44.6,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:01:12.150000,BOT,77,82.113,3,1.0,,,24.067,33.276,24.77,0 days 01:00:14.161000,0 days 01:00:47.437000,0 days 01:01:12.207000,249.0,251.0,277.0,333.0,True,SOFT,3,1,Kick Sauber,0 days 00:59:50.037000,06:07.4,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:02:34.441000,BOT,77,82.291,4,1.0,,,24.191,33.3,24.8,0 days 01:01:36.398000,0 days 01:02:09.698000,0 days 01:02:34.498000,255.0,255.0,276.0,326.0,False,SOFT,4,1,Kick Sauber,0 days 01:01:12.150000,07:29.5,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:03:57.103000,BOT,77,82.662,5,1.0,,,24.103,33.63,24.929,0 days 01:02:58.601000,0 days 01:03:32.231000,0 days 01:03:57.160000,256.0,250.0,273.0,328.0,False,SOFT,5,1,Kick Sauber,0 days 01:02:34.441000,08:51.8,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:05:19.439000,BOT,77,82.336,6,1.0,,,24.443,33.241,24.652,0 days 01:04:21.603000,0 days 01:04:54.844000,0 days 01:05:19.496000,264.0,259.0,283.0,306.0,False,SOFT,6,1,Kick Sauber,0 days 01:03:57.103000,10:14.4,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:06:41.739000,BOT,77,82.3,7,1.0,,,24.065,33.615,24.62,0 days 01:05:43.561000,0 days 01:06:17.176000,0 days 01:06:41.796000,256.0,260.0,275.0,330.0,False,SOFT,7,1,Kick Sauber,0 days 01:05:19.439000,11:36.8,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:08:04.242000,BOT,77,82.503,8,1.0,,,24.349,33.478,24.676,0 days 01:07:06.145000,0 days 01:07:39.623000,0 days 01:08:04.299000,264.0,260.0,277.0,304.0,False,SOFT,8,1,Kick Sauber,0 days 01:06:41.739000,12:59.1,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:09:26.534000,BOT,77,82.292,9,1.0,,,24.275,33.285,24.732,0 days 01:08:28.574000,0 days 01:09:01.859000,0 days 01:09:26.591000,264.0,261.0,275.0,306.0,False,SOFT,9,1,Kick Sauber,0 days 01:08:04.242000,14:21.6,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:10:48.848000,BOT,77,82.314,10,1.0,,,24.274,33.296,24.744,0 days 01:09:50.865000,0 days 01:10:24.161000,0 days 01:10:48.905000,265.0,269.0,275.0,303.0,False,SOFT,10,1,Kick Sauber,0 days 01:09:26.534000,15:43.9,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:15:13.009000,BOT,77,79.608,13,2.0,,,23.667,31.988,23.953,0 days 01:14:17.125000,0 days 01:14:49.113000,0 days 01:15:13.066000,269.0,277.0,282.0,301.0,True,SOFT,5,0,Kick Sauber,0 days 01:13:53.401000,20:10.7,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:16:33.026000,BOT,77,80.017,14,2.0,,,23.367,32.524,24.126,0 days 01:15:36.433000,0 days 01:16:08.957000,0 days 01:16:33.083000,269.0,268.0,278.0,325.0,False,SOFT,6,0,Kick Sauber,0 days 01:15:13.009000,21:30.3,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:17:54.111000,BOT,77,81.085,15,2.0,,,23.88,32.749,24.456,0 days 01:16:56.963000,0 days 01:17:29.712000,0 days 01:17:54.168000,260.0,270.0,276.0,300.0,False,SOFT,7,0,Kick Sauber,0 days 01:16:33.026000,22:50.3,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:19:15.368000,BOT,77,81.257,16,2.0,,,23.843,32.947,24.467,0 days 01:18:18.011000,0 days 01:18:50.958000,0 days 01:19:15.425000,267.0,263.0,277.0,304.0,False,SOFT,8,0,Kick Sauber,0 days 01:17:54.111000,24:11.4,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:20:36.955000,BOT,77,81.587,17,2.0,,,23.978,32.892,24.717,0 days 01:19:39.403000,0 days 01:20:12.295000,0 days 01:20:37.012000,262.0,263.0,276.0,304.0,False,SOFT,9,0,Kick Sauber,0 days 01:19:15.368000,25:32.7,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:21:58.556000,BOT,77,81.601,18,2.0,,,23.879,32.836,24.886,0 days 01:21:00.891000,0 days 01:21:33.727000,0 days 01:21:58.613000,268.0,262.0,279.0,306.0,False,SOFT,10,0,Kick Sauber,0 days 01:20:36.955000,26:54.3,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:23:19.786000,BOT,77,81.23,19,2.0,,,23.433,33.07,24.727,0 days 01:22:22.046000,0 days 01:22:55.116000,0 days 01:23:19.843000,265.0,267.0,274.0,325.0,False,SOFT,11,0,Kick Sauber,0 days 01:21:58.556000,28:15.9,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:24:41.398000,BOT,77,81.612,20,2.0,,,24.013,32.967,24.632,0 days 01:23:43.856000,0 days 01:24:16.823000,0 days 01:24:41.455000,266.0,269.0,275.0,304.0,False,SOFT,12,0,Kick Sauber,0 days 01:23:19.786000,29:37.1,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:26:03.084000,BOT,77,81.686,21,2.0,,,24.003,32.947,24.736,0 days 01:25:05.458000,0 days 01:25:38.405000,0 days 01:26:03.141000,262.0,269.0,274.0,302.0,False,SOFT,13,0,Kick Sauber,0 days 01:24:41.398000,30:58.7,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:27:25.015000,BOT,77,81.931,22,2.0,,,24.098,32.948,24.885,0 days 01:26:27.239000,0 days 01:27:00.187000,0 days 01:27:25.072000,264.0,262.0,275.0,302.0,False,SOFT,14,0,Kick Sauber,0 days 01:26:03.084000,32:20.4,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:28:47.254000,BOT,77,82.239,23,2.0,,,24.22,33.232,24.787,0 days 01:27:49.292000,0 days 01:28:22.524000,0 days 01:28:47.311000,261.0,258.0,275.0,304.0,False,SOFT,15,0,Kick Sauber,0 days 01:27:25.015000,33:42.3,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:30:09.036000,BOT,77,81.782,24,2.0,,,24.165,32.942,24.675,0 days 01:29:11.476000,0 days 01:29:44.418000,0 days 01:30:09.093000,259.0,264.0,276.0,302.0,False,SOFT,16,0,Kick Sauber,0 days 01:28:47.254000,35:04.6,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:31:32.077000,BOT,77,83.041,25,2.0,,,25.068,33.272,24.701,0 days 01:30:34.161000,0 days 01:31:07.433000,0 days 01:31:32.134000,260.0,263.0,278.0,279.0,False,SOFT,17,0,Kick Sauber,0 days 01:30:09.036000,36:26.4,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:32:55.078000,BOT,77,83.001,26,2.0,,,24.905,33.343,24.753,0 days 01:31:57.039000,0 days 01:32:30.382000,0 days 01:32:55.135000,254.0,264.0,275.0,306.0,False,SOFT,18,0,Kick Sauber,0 days 01:31:32.077000,37:49.4,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:34:18.506000,BOT,77,83.428,27,2.0,,,24.804,33.485,25.139,0 days 01:33:19.939000,0 days 01:33:53.424000,0 days 01:34:18.563000,254.0,263.0,275.0,308.0,False,SOFT,19,0,Kick Sauber,0 days 01:32:55.078000,39:12.4,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:38:43.900000,BOT,77,80.195,30,3.0,,,23.751,32.217,24.227,0 days 01:37:47.513000,0 days 01:38:19.730000,0 days 01:38:43.957000,269.0,267.0,275.0,301.0,False,HARD,2,1,Kick Sauber,0 days 01:37:23.705000,43:41.0,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:40:04.370000,BOT,77,80.47,31,3.0,,,23.764,32.357,24.349,0 days 01:39:07.721000,0 days 01:39:40.078000,0 days 01:40:04.427000,264.0,264.0,276.0,302.0,False,HARD,3,1,Kick Sauber,0 days 01:38:43.900000,45:01.2,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:41:25.983000,BOT,77,81.613,32,3.0,,,24.051,32.885,24.677,0 days 01:40:28.478000,0 days 01:41:01.363000,0 days 01:41:26.040000,265.0,258.0,284.0,307.0,False,HARD,4,1,Kick Sauber,0 days 01:40:04.370000,46:21.7,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:42:46.548000,BOT,77,80.565,33,3.0,,,23.59,32.664,24.311,0 days 01:41:49.630000,0 days 01:42:22.294000,0 days 01:42:46.605000,265.0,263.0,276.0,323.0,False,HARD,5,1,Kick Sauber,0 days 01:41:25.983000,47:43.3,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:44:07.292000,BOT,77,80.744,34,3.0,,,23.96,32.49,24.294,0 days 01:43:10.565000,0 days 01:43:43.055000,0 days 01:44:07.349000,266.0,267.0,276.0,303.0,False,HARD,6,1,Kick Sauber,0 days 01:42:46.548000,49:03.9,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:45:27.958000,BOT,77,80.666,35,3.0,,,23.954,32.538,24.174,0 days 01:44:31.303000,0 days 01:45:03.841000,0 days 01:45:28.015000,265.0,273.0,276.0,302.0,False,HARD,7,1,Kick Sauber,0 days 01:44:07.292000,50:24.6,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:46:48.562000,BOT,77,80.604,36,3.0,,,23.862,32.423,24.319,0 days 01:45:51.877000,0 days 01:46:24.300000,0 days 01:46:48.619000,265.0,264.0,275.0,302.0,False,HARD,8,1,Kick Sauber,0 days 01:45:27.958000,51:45.3,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:48:09.377000,BOT,77,80.815,37,3.0,,,23.937,32.482,24.396,0 days 01:47:12.556000,0 days 01:47:45.038000,0 days 01:48:09.434000,266.0,270.0,274.0,303.0,False,HARD,9,1,Kick Sauber,0 days 01:46:48.562000,53:05.9,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:49:30.150000,BOT,77,80.773,38,3.0,,,23.947,32.449,24.377,0 days 01:48:33.381000,0 days 01:49:05.830000,0 days 01:49:30.207000,266.0,267.0,274.0,303.0,False,HARD,10,1,Kick Sauber,0 days 01:48:09.377000,54:26.7,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:50:52.924000,BOT,77,82.774,39,3.0,,,24.015,32.86,25.899,0 days 01:49:54.222000,0 days 01:50:27.082000,0 days 01:50:52.981000,270.0,261.0,281.0,303.0,False,HARD,11,1,Kick Sauber,0 days 01:49:30.150000,55:47.5,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:52:13.979000,BOT,77,81.055,40,3.0,,,23.987,32.693,24.375,0 days 01:51:16.968000,0 days 01:51:49.661000,0 days 01:52:14.036000,257.0,276.0,277.0,321.0,False,HARD,12,1,Kick Sauber,0 days 01:50:52.924000,57:10.2,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:53:38.228000,BOT,77,84.249,41,3.0,,,24.722,33.417,26.11,0 days 01:52:38.758000,0 days 01:53:12.175000,0 days 01:53:38.285000,256.0,251.0,280.0,305.0,False,HARD,13,1,Kick Sauber,0 days 01:52:13.979000,58:31.3,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:54:58.705000,BOT,77,80.477,42,3.0,,,23.336,32.868,24.273,0 days 01:54:01.621000,0 days 01:54:34.489000,0 days 01:54:58.762000,269.0,276.0,276.0,329.0,False,HARD,14,1,Kick Sauber,0 days 01:53:38.228000,59:55.5,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:56:21.350000,BOT,77,82.645,43,3.0,,,24.775,33.339,24.531,0 days 01:55:23.537000,0 days 01:55:56.876000,0 days 01:56:21.407000,252.0,267.0,276.0,287.0,False,HARD,15,1,Kick Sauber,0 days 01:54:58.705000,01:16.0,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:57:42.688000,BOT,77,81.338,44,3.0,,,23.931,33.006,24.401,0 days 01:56:45.338000,0 days 01:57:18.344000,0 days 01:57:42.745000,263.0,277.0,275.0,303.0,False,HARD,16,1,Kick Sauber,0 days 01:56:21.350000,02:38.7,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:59:03.498000,BOT,77,80.81,45,3.0,,,23.979,32.724,24.107,0 days 01:58:06.724000,0 days 01:58:39.448000,0 days 01:59:03.555000,265.0,277.0,277.0,301.0,False,HARD,17,1,Kick Sauber,0 days 01:57:42.688000,04:00.0,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:00:24.389000,BOT,77,80.891,46,3.0,,,23.934,32.533,24.424,0 days 01:59:27.489000,0 days 02:00:00.022000,0 days 02:00:24.446000,269.0,271.0,276.0,301.0,False,HARD,18,1,Kick Sauber,0 days 01:59:03.498000,05:20.8,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:01:45.444000,BOT,77,81.055,47,3.0,,,23.771,32.676,24.608,0 days 02:00:48.217000,0 days 02:01:20.893000,0 days 02:01:45.501000,270.0,271.0,277.0,300.0,False,HARD,19,1,Kick Sauber,0 days 02:00:24.389000,06:41.7,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:03:07.545000,BOT,77,82.101,48,3.0,,,24.73,32.956,24.415,0 days 02:02:10.231000,0 days 02:02:43.187000,0 days 02:03:07.602000,201.0,274.0,277.0,298.0,False,HARD,20,1,Kick Sauber,0 days 02:01:45.444000,08:02.8,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:04:28.189000,BOT,77,80.644,49,3.0,,,23.954,32.321,24.369,0 days 02:03:31.556000,0 days 02:04:03.877000,0 days 02:04:28.246000,268.0,270.0,276.0,301.0,False,HARD,21,1,Kick Sauber,0 days 02:03:07.545000,09:24.9,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:05:49.776000,BOT,77,81.587,50,3.0,,,24.453,33.042,24.092,0 days 02:04:52.699000,0 days 02:05:25.741000,0 days 02:05:49.833000,182.0,274.0,277.0,302.0,False,HARD,22,1,Kick Sauber,0 days 02:04:28.189000,10:45.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:07:12.182000,BOT,77,82.406,51,3.0,,,23.751,32.464,26.191,0 days 02:06:13.584000,0 days 02:06:46.048000,0 days 02:07:12.239000,269.0,276.0,274.0,304.0,False,HARD,23,1,Kick Sauber,0 days 02:05:49.776000,12:07.1,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:08:34.778000,BOT,77,82.596,52,3.0,,,24.568,33.246,24.782,0 days 02:07:36.807000,0 days 02:08:10.053000,0 days 02:08:34.835000,256.0,272.0,277.0,317.0,False,HARD,24,1,Kick Sauber,0 days 02:07:12.182000,13:29.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:09:58.420000,BOT,77,83.642,53,3.0,,,23.971,35.082,24.589,0 days 02:08:58.806000,0 days 02:09:33.888000,0 days 02:09:58.477000,273.0,268.0,277.0,303.0,False,HARD,25,1,Kick Sauber,0 days 02:08:34.778000,14:52.1,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:11:19.215000,BOT,77,80.795,54,3.0,,,23.697,32.649,24.449,0 days 02:10:22.174000,0 days 02:10:54.823000,0 days 02:11:19.272000,269.0,278.0,277.0,306.0,False,HARD,26,1,Kick Sauber,0 days 02:09:58.420000,16:15.7,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:12:40.025000,BOT,77,80.81,55,3.0,,,24.03,32.441,24.339,0 days 02:11:43.302000,0 days 02:12:15.743000,0 days 02:12:40.082000,271.0,276.0,277.0,303.0,False,HARD,27,1,Kick Sauber,0 days 02:11:19.215000,17:36.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:14:00.394000,BOT,77,80.369,56,3.0,,,23.705,32.28,24.384,0 days 02:13:03.787000,0 days 02:13:36.067000,0 days 02:14:00.451000,272.0,276.0,276.0,304.0,False,HARD,28,1,Kick Sauber,0 days 02:12:40.025000,18:57.3,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:15:20.330000,BOT,77,79.936,57,3.0,,,23.622,32.153,24.161,0 days 02:14:24.073000,0 days 02:14:56.226000,0 days 02:15:20.387000,275.0,275.0,278.0,301.0,False,HARD,29,1,Kick Sauber,0 days 02:14:00.394000,20:17.7,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:16:42.232000,BOT,77,81.902,58,3.0,,,23.839,33.381,24.682,0 days 02:15:44.226000,0 days 02:16:17.607000,0 days 02:16:42.289000,272.0,228.0,281.0,303.0,False,HARD,30,1,Kick Sauber,0 days 02:15:20.330000,21:37.6,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:18:02.622000,BOT,77,80.39,59,3.0,,,23.509,32.648,24.233,0 days 02:17:05.798000,0 days 02:17:38.446000,0 days 02:18:02.679000,271.0,281.0,277.0,329.0,False,HARD,31,1,Kick Sauber,0 days 02:16:42.232000,22:59.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:19:25.321000,BOT,77,82.699,60,3.0,,,24.767,33.162,24.77,0 days 02:18:27.446000,0 days 02:19:00.608000,0 days 02:19:25.378000,267.0,272.0,277.0,306.0,False,HARD,32,1,Kick Sauber,0 days 02:18:02.622000,24:19.9,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:20:46.481000,BOT,77,81.16,61,3.0,,,24.003,32.634,24.523,0 days 02:19:49.381000,0 days 02:20:22.015000,0 days 02:20:46.538000,268.0,276.0,275.0,305.0,False,HARD,33,1,Kick Sauber,0 days 02:19:25.321000,25:42.6,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:22:07.357000,BOT,77,80.876,62,3.0,,,23.767,32.675,24.434,0 days 02:21:10.305000,0 days 02:21:42.980000,0 days 02:22:07.414000,272.0,277.0,278.0,304.0,False,HARD,34,1,Kick Sauber,0 days 02:20:46.481000,27:03.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:23:28.104000,BOT,77,80.747,63,3.0,,,23.684,32.544,24.519,0 days 02:22:31.098000,0 days 02:23:03.642000,0 days 02:23:28.161000,272.0,277.0,277.0,303.0,False,HARD,35,1,Kick Sauber,0 days 02:22:07.357000,28:24.7,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:24:49.429000,BOT,77,81.325,64,3.0,,,23.922,32.704,24.699,0 days 02:23:52.083000,0 days 02:24:24.787000,0 days 02:24:49.486000,269.0,279.0,277.0,303.0,False,HARD,36,1,Kick Sauber,0 days 02:23:28.104000,29:45.4,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:26:10.861000,BOT,77,81.432,65,3.0,,,24.108,32.875,24.449,0 days 02:25:13.594000,0 days 02:25:46.469000,0 days 02:26:10.918000,268.0,273.0,281.0,302.0,False,HARD,37,1,Kick Sauber,0 days 02:24:49.429000,31:06.7,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 00:59:51.027000,MAG,20,83.073,2,1.0,,,24.796,33.42,24.857,0 days 00:58:52.812000,0 days 00:59:26.232000,0 days 00:59:51.089000,255.0,256.0,281.0,309.0,True,SOFT,2,1,Haas F1 Team,0 days 00:58:27.954000,04:45.3,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:01:13.129000,MAG,20,82.102,3,1.0,,,23.884,33.381,24.837,0 days 01:00:14.973000,0 days 01:00:48.354000,0 days 01:01:13.191000,245.0,258.0,278.0,337.0,True,SOFT,3,1,Haas F1 Team,0 days 00:59:51.027000,06:08.3,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:02:35.509000,MAG,20,82.38,4,1.0,,,23.898,33.74,24.742,0 days 01:01:37.089000,0 days 01:02:10.829000,0 days 01:02:35.571000,240.0,256.0,281.0,338.0,False,SOFT,4,1,Haas F1 Team,0 days 01:01:13.129000,07:30.4,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:03:58.551000,MAG,20,83.042,5,1.0,,,23.714,34.392,24.936,0 days 01:02:59.285000,0 days 01:03:33.677000,0 days 01:03:58.613000,276.0,261.0,277.0,343.0,False,SOFT,5,1,Haas F1 Team,0 days 01:02:35.509000,08:52.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:05:20.997000,MAG,20,82.446,6,1.0,,,23.971,33.352,25.123,0 days 01:04:22.584000,0 days 01:04:55.936000,0 days 01:05:21.059000,256.0,255.0,273.0,329.0,False,SOFT,6,1,Haas F1 Team,0 days 01:03:58.551000,10:15.9,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:06:43.468000,MAG,20,82.471,7,1.0,,,24.245,33.284,24.942,0 days 01:05:45.304000,0 days 01:06:18.588000,0 days 01:06:43.530000,258.0,256.0,276.0,309.0,False,SOFT,7,1,Haas F1 Team,0 days 01:05:20.997000,11:38.3,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:08:05.688000,MAG,20,82.22,8,1.0,,,24.046,33.307,24.867,0 days 01:07:07.576000,0 days 01:07:40.883000,0 days 01:08:05.750000,262.0,260.0,278.0,328.0,False,SOFT,8,1,Haas F1 Team,0 days 01:06:43.468000,13:00.8,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:09:27.883000,MAG,20,82.195,9,1.0,,,24.044,33.341,24.81,0 days 01:08:29.794000,0 days 01:09:03.135000,0 days 01:09:27.945000,230.0,262.0,279.0,330.0,False,SOFT,9,1,Haas F1 Team,0 days 01:08:05.688000,14:23.0,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:13:56.008000,MAG,20,81.47,12,2.0,,,24.26,32.923,24.287,0 days 01:12:58.860000,0 days 01:13:31.783000,0 days 01:13:56.070000,253.0,267.0,275.0,303.0,True,MEDIUM,2,1,Haas F1 Team,0 days 01:12:34.538000,18:51.9,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:15:16.972000,MAG,20,80.964,13,2.0,,,23.867,32.542,24.555,0 days 01:14:19.937000,0 days 01:14:52.479000,0 days 01:15:17.034000,262.0,257.0,275.0,306.0,True,MEDIUM,3,1,Haas F1 Team,0 days 01:13:56.008000,20:13.3,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:16:38.196000,MAG,20,81.224,14,2.0,,,23.977,32.778,24.469,0 days 01:15:41.011000,0 days 01:16:13.789000,0 days 01:16:38.258000,262.0,259.0,276.0,305.0,False,MEDIUM,4,1,Haas F1 Team,0 days 01:15:16.972000,21:34.3,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:17:59.635000,MAG,20,81.439,15,2.0,,,24.106,32.778,24.555,0 days 01:17:02.364000,0 days 01:17:35.142000,0 days 01:17:59.697000,264.0,263.0,274.0,306.0,False,MEDIUM,5,1,Haas F1 Team,0 days 01:16:38.196000,22:55.5,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:19:21.145000,MAG,20,81.51,16,2.0,,,23.983,32.794,24.733,0 days 01:18:23.680000,0 days 01:18:56.474000,0 days 01:19:21.207000,267.0,263.0,275.0,307.0,False,MEDIUM,6,1,Haas F1 Team,0 days 01:17:59.635000,24:17.0,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:20:42.485000,MAG,20,81.34,17,2.0,,,24.028,32.64,24.672,0 days 01:19:45.235000,0 days 01:20:17.875000,0 days 01:20:42.547000,265.0,268.0,277.0,305.0,False,MEDIUM,7,1,Haas F1 Team,0 days 01:19:21.145000,25:38.5,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:22:03.772000,MAG,20,81.287,18,2.0,,,23.984,32.653,24.65,0 days 01:21:06.531000,0 days 01:21:39.184000,0 days 01:22:03.834000,264.0,265.0,277.0,308.0,False,MEDIUM,8,1,Haas F1 Team,0 days 01:20:42.485000,26:59.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
